"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PE000084377","IQUITOS, PE","2024-01-21",,"26.3",,
"PE000084377","IQUITOS, PE","2024-01-22",,"26.8",,"23.3"
"PE000084377","IQUITOS, PE","2024-01-23",,"26.7",,"23.1"
"PE000084377","IQUITOS, PE","2024-01-24",,"27.0",,"23.4"
"PE000084377","IQUITOS, PE","2024-01-25",,"26.3",,"23.4"
"PE000084377","IQUITOS, PE","2024-01-26",,"26.6",,"23.7"
"PE000084377","IQUITOS, PE","2024-01-27",,"27.1",,"23.9"
"PE000084377","IQUITOS, PE","2024-01-28",,"27.3",,"24.0"
"PE000084377","IQUITOS, PE","2024-01-29",,"28.2",,
"PE000084377","IQUITOS, PE","2024-01-30",,"28.1",,"24.2"
"PE000084377","IQUITOS, PE","2024-01-31",,"26.1",,
"PE000084377","IQUITOS, PE","2024-02-01",,"27.1",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-02",,"26.7",,"24.1"
"PE000084377","IQUITOS, PE","2024-02-03",,"26.0",,
"PE000084377","IQUITOS, PE","2024-02-04",,"26.3","31.4","23.8"
"PE000084377","IQUITOS, PE","2024-02-05",,"26.3",,"23.7"
"PE000084377","IQUITOS, PE","2024-02-06",,"26.1",,"24.5"
"PE000084377","IQUITOS, PE","2024-02-07","5.1","26.7",,"23.5"
"PE000084377","IQUITOS, PE","2024-02-08","0.0","27.2",,"24.1"
"PE000084377","IQUITOS, PE","2024-02-09",,"27.8",,
"PE000084377","IQUITOS, PE","2024-02-10",,"27.7",,"23.7"
"PE000084377","IQUITOS, PE","2024-02-11",,"26.3",,"22.4"
"PE000084377","IQUITOS, PE","2024-02-12",,"26.3",,
"PE000084377","IQUITOS, PE","2024-02-13","14.0","26.8",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-14","0.0","25.7",,"22.9"
"PE000084377","IQUITOS, PE","2024-02-15",,"25.2",,"23.0"
"PE000084377","IQUITOS, PE","2024-02-16",,"25.4",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-17",,"26.4",,
"PE000084377","IQUITOS, PE","2024-02-18",,"26.1",,"23.9"
"PE000084377","IQUITOS, PE","2024-02-19",,"26.9",,"24.5"
"PE000084377","IQUITOS, PE","2024-02-20",,"28.3",,
"PE000084377","IQUITOS, PE","2024-02-21",,"28.4",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-22",,"28.8",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-23",,"28.5","34.8","23.6"
"PE000084377","IQUITOS, PE","2024-02-24",,"26.4",,
"PE000084377","IQUITOS, PE","2024-02-25",,"26.1",,"23.6"
"PE000084377","IQUITOS, PE","2024-02-26",,"26.9",,"23.4"
"PE000084377","IQUITOS, PE","2024-02-27","74.9","25.4",,"23.0"
"PE000084377","IQUITOS, PE","2024-02-28","0.0","25.9",,"22.6"
"PE000084377","IQUITOS, PE","2024-02-29",,"25.9","32.2","23.9"
"PE000084377","IQUITOS, PE","2024-03-01",,"25.3",,
"PE000084377","IQUITOS, PE","2024-03-02",,"25.8",,
"PE000084377","IQUITOS, PE","2024-03-03",,"26.4",,"23.1"
"PE000084377","IQUITOS, PE","2024-03-04",,"27.6",,
"PE000084377","IQUITOS, PE","2024-03-05",,"27.3",,
"PE000084377","IQUITOS, PE","2024-03-06",,"25.4",,
"PE000084377","IQUITOS, PE","2024-03-07",,"25.6",,
"PE000084377","IQUITOS, PE","2024-03-08","23.1","26.4",,"23.2"
"PE000084377","IQUITOS, PE","2024-03-09","0.0","25.6",,"23.6"
"PE000084377","IQUITOS, PE","2024-03-10",,"25.0",,
"PE000084377","IQUITOS, PE","2024-03-11",,"26.0",,"23.0"
"PE000084377","IQUITOS, PE","2024-03-12",,"26.9",,"23.9"
"PE000084377","IQUITOS, PE","2024-03-13",,"28.1",,"23.2"
"PE000084377","IQUITOS, PE","2024-03-14",,"27.3",,
"PE000084377","IQUITOS, PE","2024-03-15",,"25.9",,
"PE000084377","IQUITOS, PE","2024-03-16",,"26.9",,"24.0"
"PE000084377","IQUITOS, PE","2024-03-17",,"27.9",,"23.6"
"PE000084377","IQUITOS, PE","2024-03-18",,"26.3",,"23.1"
"PE000084377","IQUITOS, PE","2024-03-19",,"26.4",,"25.0"
"PE000084377","IQUITOS, PE","2024-03-20",,"26.3",,
"PE000084377","IQUITOS, PE","2024-03-21","0.3","28.4",,"24.7"
"PE000084377","IQUITOS, PE","2024-03-22","0.0","27.1",,
"PE000084377","IQUITOS, PE","2024-03-23",,"25.7",,"23.1"
"PE000084377","IQUITOS, PE","2024-03-24",,"26.7",,"23.2"
"PE000084377","IQUITOS, PE","2024-03-25",,"27.9",,
"PE000084377","IQUITOS, PE","2024-03-26",,"27.4",,
"PE000084377","IQUITOS, PE","2024-03-27",,"25.6",,"23.6"
"PE000084377","IQUITOS, PE","2024-04-01",,"31.3",,
"PE000084377","IQUITOS, PE","2024-04-02",,"28.4",,
"PE000084377","IQUITOS, PE","2024-04-03",,"25.3",,"22.9"
"PE000084377","IQUITOS, PE","2024-04-04",,"27.3",,"23.6"
"PE000084377","IQUITOS, PE","2024-04-05",,"27.1","34.3",
"PE000084377","IQUITOS, PE","2024-04-06",,"26.3",,"23.6"
"PE000084377","IQUITOS, PE","2024-04-07","0.0","26.2",,"23.5"
"PE000084377","IQUITOS, PE","2024-04-08",,"26.6","31.4","23.6"
"PE000084377","IQUITOS, PE","2024-04-09",,"27.3",,"24.0"
"PE000084377","IQUITOS, PE","2024-04-10",,"27.1",,
"PE000084377","IQUITOS, PE","2024-04-11",,"26.8",,"23.7"
"PE000084377","IQUITOS, PE","2024-04-12",,"27.8",,"23.4"
"PE000084377","IQUITOS, PE","2024-04-13",,"28.1",,"24.1"
"PE000084377","IQUITOS, PE","2024-04-14",,"27.5",,
"PE000084377","IQUITOS, PE","2024-04-15",,"27.3",,"24.0"
"PE000084377","IQUITOS, PE","2024-04-16",,"27.1",,"23.3"
"PE000084377","IQUITOS, PE","2024-04-17",,"27.9",,"23.5"
"PE000084377","IQUITOS, PE","2024-04-18",,"26.0","32.1","23.2"
"PE000084377","IQUITOS, PE","2024-04-19",,"26.3",,
"PE000084377","IQUITOS, PE","2024-04-20",,"25.9",,
"PE000084377","IQUITOS, PE","2024-04-21",,"26.8",,"23.6"
"PE000084377","IQUITOS, PE","2024-04-22",,"27.6",,"23.3"
"PE000084377","IQUITOS, PE","2024-04-23",,"25.5",,"23.6"
"PE000084377","IQUITOS, PE","2024-04-24",,"27.6",,
"PE000084377","IQUITOS, PE","2024-04-25",,"27.3",,"24.6"
"PE000084377","IQUITOS, PE","2024-04-26",,"27.2",,"24.1"
"PE000084377","IQUITOS, PE","2024-04-27",,"27.0",,"23.4"
"PE000084377","IQUITOS, PE","2024-04-28",,"26.2",,"23.3"
"PE000084377","IQUITOS, PE","2024-04-29",,"27.7",,"23.8"
"PE000084377","IQUITOS, PE","2024-04-30",,"27.7",,"24.0"
"PE000084377","IQUITOS, PE","2024-05-01",,"30.1",,"24.0"
"PE000084377","IQUITOS, PE","2024-05-02",,"27.0",,"23.0"
"PE000084377","IQUITOS, PE","2024-05-03",,"27.9",,"24.7"
"PE000084377","IQUITOS, PE","2024-05-04",,"27.8",,"24.7"
"PE000084377","IQUITOS, PE","2024-05-05",,"27.3",,
"PE000084377","IQUITOS, PE","2024-05-06",,"27.2",,"24.4"
"PE000084377","IQUITOS, PE","2024-05-07",,"26.8",,"23.0"
"PE000084377","IQUITOS, PE","2024-05-08",,"27.6",,"24.1"
"PE000084377","IQUITOS, PE","2024-05-09",,"26.2","34.4",
"PE000084377","IQUITOS, PE","2024-05-10",,"27.4",,"24.4"
"PE000084377","IQUITOS, PE","2024-05-11",,"27.6",,"23.6"
"PE000084377","IQUITOS, PE","2024-05-12",,"27.4",,"22.8"
"PE000084377","IQUITOS, PE","2024-05-13",,"28.0",,"24.9"
"PE000084377","IQUITOS, PE","2024-05-14",,"25.9",,"23.5"
"PE000084377","IQUITOS, PE","2024-05-15",,"26.1",,
"PE000084377","IQUITOS, PE","2024-05-16",,"24.9",,"22.9"
"PE000084377","IQUITOS, PE","2024-05-17",,"25.8",,"21.6"
"PE000084377","IQUITOS, PE","2024-05-18",,"27.1",,"23.6"
"PE000084377","IQUITOS, PE","2024-05-19",,"27.4",,"24.0"
"PE000084377","IQUITOS, PE","2024-05-20",,"25.5",,"23.6"
"PE000084377","IQUITOS, PE","2024-05-21",,"25.2",,"23.6"
"PE000084377","IQUITOS, PE","2024-05-22",,"25.4",,"21.9"
"PE000084377","IQUITOS, PE","2024-05-23",,"26.3",,"22.4"
"PE000084377","IQUITOS, PE","2024-05-24",,"26.7",,"23.8"
"PE000084377","IQUITOS, PE","2024-05-25",,"27.3",,"24.5"
"PE000084377","IQUITOS, PE","2024-05-26",,"25.4",,"21.8"
"PE000084377","IQUITOS, PE","2024-05-27",,"24.3",,"21.8"
"PE000084377","IQUITOS, PE","2024-05-28",,"23.8",,"21.9"
"PE000084377","IQUITOS, PE","2024-05-29",,"22.8",,"21.4"
"PE000084377","IQUITOS, PE","2024-05-30",,"21.4",,"19.8"
"PE000084377","IQUITOS, PE","2024-05-31",,"22.2",,"17.8"
"PE000084377","IQUITOS, PE","2024-06-01",,"23.8",,
"PE000084377","IQUITOS, PE","2024-06-02",,"24.2",,"18.5"
"PE000084377","IQUITOS, PE","2024-06-03",,"25.9",,
"PE000084377","IQUITOS, PE","2024-06-04",,"25.1",,"22.9"
"PE000084377","IQUITOS, PE","2024-06-05",,"25.7",,"22.1"
"PE000084377","IQUITOS, PE","2024-06-06",,"25.0",,"22.9"
"PE000084377","IQUITOS, PE","2024-06-07",,"24.6",,"22.6"
"PE000084377","IQUITOS, PE","2024-06-08",,"25.0",,"22.5"
"PE000084377","IQUITOS, PE","2024-06-09",,"25.6",,"22.9"
"PE000084377","IQUITOS, PE","2024-06-10",,"25.4",,"22.3"
"PE000084377","IQUITOS, PE","2024-06-11",,"26.3",,"23.4"
"PE000084377","IQUITOS, PE","2024-06-12",,"26.8",,"23.6"
"PE000084377","IQUITOS, PE","2024-06-13",,"26.7",,"23.6"
"PE000084377","IQUITOS, PE","2024-06-14",,"26.7",,"22.9"
"PE000084377","IQUITOS, PE","2024-06-15",,"26.4","32.9",
"PE000084377","IQUITOS, PE","2024-06-16",,"26.0",,"23.1"
"PE000084377","IQUITOS, PE","2024-06-17",,"26.3",,"22.6"
"PE000084377","IQUITOS, PE","2024-06-18",,"26.8",,"21.9"
"PE000084377","IQUITOS, PE","2024-06-19",,"27.6",,
"PE000084377","IQUITOS, PE","2024-06-20",,"25.4",,
"PE000084377","IQUITOS, PE","2024-06-21",,"24.7",,"22.5"
"PE000084377","IQUITOS, PE","2024-06-22",,"26.1",,"22.5"
"PE000084377","IQUITOS, PE","2024-06-23",,"26.7",,"21.0"
"PE000084377","IQUITOS, PE","2024-06-24",,"27.5",,
"PE000084377","IQUITOS, PE","2024-06-25",,"26.2",,
"PE000084377","IQUITOS, PE","2024-06-26",,"26.7",,"23.1"
"PE000084377","IQUITOS, PE","2024-06-27",,"26.4",,
"PE000084377","IQUITOS, PE","2024-06-28",,"26.6",,"22.9"
"PE000084377","IQUITOS, PE","2024-06-29",,"26.4",,"22.8"
"PE000084377","IQUITOS, PE","2024-06-30",,"27.2",,"23.5"
"PE000084377","IQUITOS, PE","2024-07-01",,"25.6",,"23.0"
"PE000084377","IQUITOS, PE","2024-07-02",,"23.9",,"21.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-01",,"23.4",,"19.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-02",,"22.3","30.7","18.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-03",,"22.7",,"17.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-04",,"21.9",,"17.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-05",,"22.2",,"18.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-06",,"23.0",,"19.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-07",,"23.4",,"18.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-08",,"23.8",,"18.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-09",,"23.7",,"17.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-10",,"23.6",,"18.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-11",,"24.2",,"18.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-12",,"24.2",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-13","22.1","25.1",,"19.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-14","0.0","23.9",,"20.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-15",,"23.8",,"20.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-16",,"24.1",,"20.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-17",,"23.9","31.8","20.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-18",,"23.8",,"20.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-19",,"24.6",,"20.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-20",,"24.7",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-21",,"24.3",,"20.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-22",,"25.0",,"18.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-23",,"24.8",,"19.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-24",,"24.6",,"19.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-25",,"23.7",,"19.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-26",,"23.6",,"19.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-27",,"23.9",,"19.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-28",,"24.3",,"19.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-29",,"24.2",,"19.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-11-30",,"25.2",,"20.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-01",,"25.3",,"20.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-02",,"24.6",,"20.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-03",,"24.6",,"20.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-04",,"25.2",,"19.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-05",,"25.1",,"20.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-06",,"25.3",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-07",,"25.2",,"20.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-08",,"25.2",,"20.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-09",,"24.7",,"20.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-10",,"25.7",,"20.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-11",,"25.4",,"20.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-12",,"25.9",,"21.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-13",,"26.2",,"21.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-14",,"25.6",,"20.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-15",,"26.2",,"21.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-16",,"26.3",,"22.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-17",,"25.9",,"22.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-18",,"26.5","33.5","21.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-19",,"26.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-20",,"25.6",,"21.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-21",,"25.7",,"19.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-22",,"25.2",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-23",,"26.0",,"22.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-24",,"26.6",,"21.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-25",,"26.3",,"22.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-26","3.0","26.2",,"21.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-27","0.0","24.6",,"21.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-28",,"25.6",,"21.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-29",,"26.3",,"21.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-30",,"26.1",,"21.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2023-12-31",,"26.6",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-01",,"26.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-02",,"26.3",,"21.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-03",,"25.9",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-04",,"26.6",,"22.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-05",,"27.1",,"22.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-06",,"26.3",,"22.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-07",,"27.3",,"23.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-08",,"27.6",,"22.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-09",,"27.7",,"23.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-10",,"27.1",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-11","2.0","26.2",,"21.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-12","0.0","27.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-13",,"28.1",,"22.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-14",,"27.3",,"22.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-15",,"26.7",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-16",,"28.0",,"23.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-17",,"27.8",,"23.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-18",,"27.7",,"23.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-19",,"28.1",,"24.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-20",,"27.8","35.7","23.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-21",,"28.1",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-22",,"28.7",,"24.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-23",,"27.8",,"24.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-24",,"28.1",,"24.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-25",,"28.0",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-26",,"28.4",,"24.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-27",,"28.4",,"24.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-28",,"28.8",,"25.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-29",,"29.1",,"25.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-30",,"28.4",,"24.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-01-31",,"28.0",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-01",,"28.1",,"24.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-02",,"28.2",,"25.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-03",,"28.5",,"23.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-04",,"28.9","35.0","25.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-05",,"27.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-06",,"29.2",,"23.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-07",,"28.8",,"24.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-08",,"29.1",,"24.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-09",,"28.2",,"24.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-10",,"28.2",,"25.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-11",,"29.3",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-12",,"28.3",,"25.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-13",,"29.5",,"24.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-14",,"29.6",,"24.2"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-15",,"28.6",,"24.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-16",,"29.0",,"24.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-17",,"29.4",,"24.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-18",,"29.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-19",,"29.9",,"26.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-20",,"26.8",,"22.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-21",,"28.2",,"24.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-22",,"28.7",,"24.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-23",,"29.3",,"24.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-24",,"29.1",,"23.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-25",,"29.1",,"23.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-26",,"29.3",,"24.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-27",,"28.3",,"22.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-28",,"28.8",,"23.9"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-02-29",,"27.9","35.6",
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-01",,"28.7",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-02",,"28.5",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-03",,"29.1",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-04",,"28.9",,"23.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-05",,"28.1",,"24.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-06",,"29.2",,"24.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-07",,"28.9",,"23.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-08",,"28.3",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-09",,"29.1",,"23.5"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-10",,"29.3",,"24.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-11",,"28.3",,"23.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-12",,"28.3",,"23.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-13",,"28.3",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-14",,"29.3",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-15",,"28.1",,"23.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-16",,"28.5",,"22.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-17",,"28.4",,"22.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-18",,"28.3",,"23.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-19",,"29.3",,"24.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-20",,"28.4",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-21",,"28.1",,"23.1"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-22",,"28.9",,"23.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-23",,"27.3",,"23.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-24",,"26.4",,"22.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-25",,"28.1",,"22.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-26",,"26.6",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-03-27",,"25.8",,"21.8"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-01",,"32.1",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-02",,"28.6",,
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-03",,"28.0",,"23.0"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-04",,"27.0",,"23.6"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-05",,"27.4",,"22.4"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-06",,"27.4",,"21.7"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-07",,"26.8",,"21.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-08",,"28.1",,"22.3"
"PEM00084401","CAPITAN FAP GUILLERMO CONCHA, PE","2024-04-09",,"27.9",,"22.4"
